,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
2/0/8692 5:37,876,63,-,570,9.36,0,986,0,38.1,9,18,78(Qndk Vwyop 26G),0,9,F42L,D318-3045-C7E7-1212,4A5D-839F-4BED-4DBC(MQMZAWZR36)
0/9/3943 2:95,37,38,-,63,1.82,7.1,395,0,11,1,15,71(Qndk Vwyop 43G),11,7,E70W,30A6-EAA4-69BE-4CC0,D463-919C-7D6F-FCFE(MQMZAWZR34)
9/7/2367 3:81,422,90,-,983,0,412.8,31,50.26,3.1,17,3,72(Qndk Vwyop 65G),20,13,Q49N,EBEB-9E8D-CB65-4961,4C7E-1A90-9367-4B14(MQMZAWZR32)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
7/7/0521 8:60,44,88,-,744,0,644.0,671,0,79.9,15,5,88(Qndk Vwyop 65G),12,1,U77B,E7D7-6585-A60C-95BF,F856-408E-0108-2D69(MQMZAWZR31)
2/1/5235 8:05,457,97,-,807,4.14,0,367,250.56,39.9,14,14,27(Qndk Vwyop 91G),21,0,S37D,A375-042C-0641-59EF,F11C-8CFD-1742-2649(MQMZAWZR36)
2/6/0236 0:07,94,38,-,779,5.16,0,230,0,56.2,3,2,36(Qndk Vwyop 93G),7,4,K74A,7EBD-FBAD-30BB-6FEE,B37C-BB17-3222-3862(MQMZAWZR38)
9/2/9162 6:79,430,80,-,508,2.49,0,201,0,4.7,26,11,63(Qndk Vwyop 85G),18,1,S89N,E714-96AA-CC90-93B6,1BB0-0E16-F5E4-E15A(MQMZAWZR32)
3/2/1853 5:94,476,9,-,541,1.80,704.7,357,378.13,27.4,15,18,59(Qndk Vwyop 01G),14,9,N42X,52F4-C6B5-0718-24D5,0F0F-06EE-5DFD-34A7(MQMZAWZR36)
5/1/8449 5:44,237,66,-,861,3.09,383.8,475,766.32,30.0,6,17,86(Qndk Vwyop 36G),3,6,V25E,D766-FB2F-4FA4-D604,A589-5313-D78C-F551(MQMZAWZR32)
1/2/7576 3:16,389,16,-,236,0,811.0,799,614.64,5,25,7,87(Qndk Vwyop 04G),2,13,B05C,0EAD-82B3-6118-D633,8B4D-1243-3E62-E9FA(MQMZAWZR34)
5/5/1469 9:50,641,81,-,314,0,832.0,222,0,1,0,9,79(Qndk Vwyop 76G),5,7,P76Y,25F1-B286-2E65-BB05,82FF-3EE2-8A53-74C3(MQMZAWZR31)
5/5/9503 2:47,832,78,-,238,0.30,807.1,257,0,55.4,7,18,34(Qndk Vwyop 97G),6,10,A50J,EA76-B679-14B4-126D,7151-D0F2-75A0-2CEC(MQMZAWZR33)
1/6/5222 5:96,830,13,-,226,7.23,710.3,395,908.29,67.2,5,3,22(Qndk Vwyop 65G),23,5,L88B,818C-1584-7C39-DAA8,95C5-8B62-781F-5C39(MQMZAWZR36)
1/8/2844 8:25,744,20,-,319,0,0,132,382.55,18,12,18,62(Qndk Vwyop 43G),0,7,B82K,7811-2994-9E00-0B45,FDEC-7D84-729C-91C9(MQMZAWZR37)
3/1/7034 3:34,328,58,-,940,0,334.7,953,0,2,22,9,32(Qndk Vwyop 10G),23,14,S51Q,3BC1-2CDD-043F-C369,1F90-2585-57DE-934E(MQMZAWZR39)
2/8/2299 0:21,487,15,-,527,2.17,0,823,0,57.4,13,5,51(Qndk Vwyop 69G),13,9,K70J,2345-63E2-2775-25DE,B8B7-98AE-D2BE-19E4(MQMZAWZR35)
6/3/9461 6:84,46,94,-,165,0,791.9,233,578.71,44.6,0,14,55(Qndk Vwyop 55G),10,8,J70F,077E-63EF-D19C-AB19,86E9-4E96-407C-C2ED(MQMZAWZR36)
5/0/0640 8:78,636,61,-,434,0,854.9,891,0,3,12,17,67(Qndk Vwyop 09G),12,11,G98Z,DE94-E82B-BA13-0620,D9DC-CD5D-6E23-F416(MQMZAWZR37)
9/7/2909 6:17,851,85,-,823,2.07,0,53,0,15,15,17,53(Qndk Vwyop 72G),18,4,E88O,2E22-8913-7E80-ABA6,2903-0918-B68F-7E03(MQMZAWZR37)
6/2/2042 2:65,447,19,-,467,5.89,0,939,469.71,7,16,2,67(Qndk Vwyop 64G),15,8,N27D,C57F-7E15-9FB2-12D3,2B10-CCDD-41C0-9092(MQMZAWZR34)
2/2/7079 2:74,373,46,-,550,0,0,379,736.40,3,3,9,16(Qndk Vwyop 82G),2,8,R78X,500C-16CC-AC35-79B1,0A99-675D-C44A-61B4(MQMZAWZR39)
3/3/9596 9:41,39,1,-,767,0,0,466,0,19,29,14,34(Qndk Vwyop 54G),6,5,W40B,5A16-8DBC-8532-9336,6532-183B-8AEB-C624(MQMZAWZR30)
2/2/9813 2:27,648,26,-,682,0,0,940,30.55,60.6,7,16,44(Qndk Vwyop 71G),5,1,Y36F,344B-FF84-A865-29FA,9B0A-9188-4A0E-ABFC(MQMZAWZR36)
0/9/8892 8:79,388,37,-,977,0,0,586,824.15,96.1,20,0,45(Qndk Vwyop 17G),11,9,F92N,2DE4-CAEE-16B7-12D8,02C7-BF7C-FAFC-BF68(MQMZAWZR37)
0/7/3314 3:35,77,15,-,786,0.04,767.2,181,649.43,17,11,7,17(Qndk Vwyop 28G),20,14,K41Q,A141-D910-8D0E-E0BE,8EF5-EF8B-A4E2-1DAC(MQMZAWZR36)
7/3/7682 8:60,354,67,-,225,7.19,868.8,5,0,19,25,16,00(Qndk Vwyop 49G),6,11,S52T,A1EA-F1E5-EFDD-E6FC,E60A-FCF4-2F24-C2C1(MQMZAWZR39)
0/4/4105 0:58,349,59,-,413,2.02,0,225,250.88,79.8,17,10,97(Qndk Vwyop 68G),20,3,W95N,6A66-98DC-BE2C-0634,4F98-BC92-48BA-8B37(MQMZAWZR36)
9/8/3284 0:01,485,68,-,258,4.08,0,802,101.99,2,15,18,23(Qndk Vwyop 17G),17,9,H11G,4B8F-935F-7CE7-84B9,BF2D-5F9B-5EA2-15AE(MQMZAWZR32)
7/5/4752 2:81,978,43,-,604,0,707.5,220,675.66,11.6,16,2,77(Qndk Vwyop 71G),15,11,J19J,131B-A6E4-B77A-1842,5368-2E5A-07FE-0CFF(MQMZAWZR39)
2/2/6022 5:16,829,85,-,784,0,560.3,147,85.80,9,7,9,50(Qndk Vwyop 43G),14,4,E91Z,84E6-F62B-9B43-6400,3CCA-B539-53E0-EA4E(MQMZAWZR32)
3/5/8931 1:78,908,93,-,94,7.42,0,599,94.26,16,7,2,97(Qndk Vwyop 90G),19,7,W29S,837B-6116-6667-8B79,7FFD-FD55-887B-5AD6(MQMZAWZR38)
7/8/8535 5:19,148,74,-,324,6.26,556.1,780,770.76,64.5,18,5,88(Qndk Vwyop 07G),6,10,D13T,4368-3503-03A4-011A,EFD1-B9EF-25E6-953F(MQMZAWZR36)
6/3/1863 4:77,55,5,-,680,0,0,288,0,0,22,19,63(Qndk Vwyop 29G),23,9,W09U,9A3A-1247-A9E0-1FE0,9A32-17D1-FB81-C09C(MQMZAWZR35)
7/3/8073 9:75,920,17,-,977,9.30,0,643,0,19,1,16,34(Qndk Vwyop 03G),3,7,V83I,9C70-4CBE-B5F4-E080,1B8A-8908-EA1F-623B(MQMZAWZR39)
2/1/4500 0:55,824,28,-,275,0,0,829,0,20.8,2,8,12(Qndk Vwyop 95G),4,11,T80N,8114-98EF-58FE-58A5,01F7-175D-7302-2C79(MQMZAWZR30)
2/1/8770 6:04,247,15,-,757,4.05,0,101,0,2,15,15,59(Qndk Vwyop 50G),2,3,J79E,00D4-C471-D13E-FF22,9340-D218-17ED-44FA(MQMZAWZR31)
7/4/4793 1:82,380,56,-,800,0,784.6,238,220.75,5,11,3,34(Qndk Vwyop 97G),1,7,B78U,5170-438A-BB77-17BC,25C0-D850-D3FE-119F(MQMZAWZR36)
7/6/8664 2:34,585,1,-,109,9.34,0,780,0,9,22,11,05(Qndk Vwyop 98G),17,2,S36Y,054F-2D22-7CA4-D64C,3EE3-7B5F-5561-F8DD(MQMZAWZR37)
3/6/3582 5:03,293,9,-,895,0,0,35,0,19.0,0,17,13(Qndk Vwyop 50G),15,4,N49R,57BF-249D-6CF3-7AC5,2985-C860-AEE4-F54E(MQMZAWZR32)
5/1/6755 8:18,898,66,-,614,7.93,0,584,73.72,17,21,8,51(Qndk Vwyop 38G),1,13,O38Q,2B52-F458-F0B7-6F11,BD68-8D8A-51AB-D863(MQMZAWZR35)
4/2/4516 3:34,568,26,-,762,0,0,759,0,68.7,8,13,83(Qndk Vwyop 01G),21,12,O95B,AFF9-632A-549F-CFE6,CECB-937A-535D-5CE6(MQMZAWZR37)
5/6/5504 2:30,593,1,-,126,0,0,296,0,52.6,18,14,19(Qndk Vwyop 72G),5,0,B46W,432B-F296-1B6E-7118,F0D6-9F11-87B2-0112(MQMZAWZR32)
9/1/3024 3:15,993,41,-,135,0,0,776,13.68,89.8,24,12,92(Qndk Vwyop 40G),8,14,X22A,76E3-0881-BD4B-8947,4863-E120-EB45-6A57(MQMZAWZR30)
3/7/3231 3:04,312,0,-,807,9.06,924.2,355,454.57,90.4,23,19,82(Qndk Vwyop 84G),11,13,V09V,B283-FADF-F5C1-D2D5,4809-3529-EC2E-2F69(MQMZAWZR30)
0/8/5990 3:80,677,22,-,595,0,0,948,572.28,17,13,3,19(Qndk Vwyop 94G),22,11,H38E,7B22-586B-1601-4E66,F1BC-662F-4357-3F88(MQMZAWZR32)
4/7/0059 3:84,380,89,-,463,4.93,929.4,371,905.11,10,13,15,23(Qndk Vwyop 91G),5,8,I67P,0479-B0B3-96D4-E011,6E12-F402-4B83-1028(MQMZAWZR31)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
2/5/6909 9:62,557,58,-,132,0,0,579,0,13.2,28,17,96(Qndk Vwyop 32G),22,13,P93P,970E-18CC-52DE-92B1,18C0-9CB6-AB76-C871(MQMZAWZR38)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
1/7/5453 1:34,205,28,-,356,0,0,510,0,15,13,12,64(Qndk Vwyop 39G),1,10,P22T,07E0-8197-1D81-E583,65FD-F44B-02DB-99CE(MQMZAWZR32)
2/0/1558 8:57,269,70,-,16,6.50,0,276,850.77,1.1,24,8,93(Qndk Vwyop 56G),22,9,F37G,26BE-51FC-18D6-752C,906A-B112-5BD5-D1F8(MQMZAWZR30)
0/0/4887 2:91,896,18,-,996,1.00,254.5,22,0,13,15,1,13(Qndk Vwyop 36G),18,10,O99U,FE3F-2B26-C08E-D3FC,231B-884F-214D-5DD3(MQMZAWZR35)
5/1/8328 7:99,366,98,-,220,0,448.0,149,472.57,4.0,22,15,62(Qndk Vwyop 49G),8,11,G96C,68BD-002D-6E96-FE15,DA83-8E04-5CB8-98C2(MQMZAWZR31)
8/8/7238 6:67,312,82,-,284,0,0,520,143.16,86.0,19,12,10(Qndk Vwyop 30G),10,2,Z22Z,BF2A-57A7-B359-74FE,0192-4952-1B60-822D(MQMZAWZR36)
1/1/1480 4:36,673,20,-,293,6.30,747.1,147,435.68,28.9,10,9,31(Qndk Vwyop 12G),13,12,Y46Y,1F72-765A-14DF-A8A7,B2E5-017D-E5EB-3078(MQMZAWZR35)
9/7/3282 2:21,419,78,-,253,9.01,370.6,928,214.20,3,9,1,60(Qndk Vwyop 18G),15,11,L50S,C2B4-101A-DCB3-7C27,2F37-A64D-71F0-CCA1(MQMZAWZR36)
0/6/9823 6:12,664,41,-,578,8.92,0,702,0,76.1,25,13,67(Qndk Vwyop 71G),1,12,C02H,14B2-E18B-BC9B-FAC9,06B0-895C-98A8-209B(MQMZAWZR32)
2/1/2891 3:48,444,30,-,731,6.56,0,316,593.63,2,1,17,49(Qndk Vwyop 00G),8,9,U24E,63EE-4CAE-95DA-E786,D170-5366-5274-1CDE(MQMZAWZR35)
4/1/6862 3:47,307,75,-,3,2.79,0,7,0,43.2,27,10,07(Qndk Vwyop 16G),15,12,G39U,41DF-892E-55DD-9030,6BB6-9A22-34FC-3279(MQMZAWZR35)
2/9/8642 8:02,223,15,-,950,5.34,0,849,612.37,8,1,1,34(Qndk Vwyop 56G),10,9,D78S,5D1E-1500-DA29-C456,03CA-B884-D8C0-0518(MQMZAWZR33)
3/0/8573 0:68,847,35,-,455,0,0,430,0,75.2,13,7,39(Qndk Vwyop 18G),17,6,F80X,3E11-8D7B-1ADA-EF2D,9973-32F6-8629-15F0(MQMZAWZR39)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
7/9/2222 7:42,701,20,-,60,4.82,0,849,0,47.6,8,15,86(Qndk Vwyop 90G),21,12,H85A,EE4F-C318-A7BF-249F,C07D-3953-CEDB-790B(MQMZAWZR31)
3/7/5212 1:26,20,27,-,620,9.44,0,193,774.30,57.7,0,15,15(Qndk Vwyop 28G),19,2,L29Q,F718-747F-F3F8-97F1,9462-C6D4-A8C6-BC60(MQMZAWZR39)
1/0/4132 3:85,986,28,-,863,0,0,934,98.92,12,18,9,45(Qndk Vwyop 32G),19,1,Y09M,E0C8-FB55-9579-F1D0,6EAF-F9CE-C398-EA60(MQMZAWZR34)
2/2/8818 6:91,805,22,-,905,0.37,0,371,0,38.6,21,19,39(Qndk Vwyop 37G),20,8,O16W,82FD-8841-39DA-17D4,67D3-C165-967A-E629(MQMZAWZR34)
0/6/2134 0:84,100,30,-,349,0.27,0,459,174.75,12.7,5,8,07(Qndk Vwyop 22G),20,8,J86B,508D-408F-AA59-3162,33AD-C186-3AB1-7925(MQMZAWZR38)
6/2/2309 6:83,259,43,-,493,0,0,699,0,10.7,18,18,09(Qndk Vwyop 29G),13,8,Y03O,067B-7B01-2FA8-E149,8A55-BA4C-522E-F352(MQMZAWZR37)
0/5/1895 4:46,846,79,-,745,0,0,152,0,5,23,9,98(Qndk Vwyop 74G),3,10,T17M,1362-3D17-6EDB-1B0F,CBAE-D04F-AFD9-DB60(MQMZAWZR35)
1/3/9599 6:26,12,10,-,778,3.55,0,199,0,46.2,1,4,40(Qndk Vwyop 33G),0,6,W54T,2F50-193C-D436-6F0E,1EB3-4B15-2FC1-4E8C(MQMZAWZR33)
2/2/2671 9:20,888,51,-,498,0,0,98,0,16,18,15,94(Qndk Vwyop 05G),11,7,L26U,9696-CD44-71C9-CABE,7A7B-05C8-4DD8-D77F(MQMZAWZR35)
5/3/1432 9:47,772,54,-,700,0,915.9,92,0,84.6,10,11,23(Qndk Vwyop 81G),7,3,T31X,44EB-6DAB-D2CE-5D19,7DD2-1368-5D79-A251(MQMZAWZR36)
1/6/4311 2:78,921,24,-,566,4.47,0,182,0,99.8,21,3,29(Qndk Vwyop 14G),0,14,V21L,DFFB-D144-2459-781B,67FF-B739-94F0-53B7(MQMZAWZR30)
7/4/5168 8:25,297,21,-,464,0,0,965,428.55,93.2,2,18,23(Qndk Vwyop 64G),5,12,P68R,7E2D-0105-2A95-D79D,7635-3B47-CFB5-1A1E(MQMZAWZR38)
8/7/1160 1:99,108,6,-,0,0.68,0,312,750.02,19,6,15,11(Qndk Vwyop 37G),0,6,P60F,2858-BF0D-6DB9-C5F1,AD6C-B5F3-59A8-C7F3(MQMZAWZR32)
9/3/2736 1:47,268,69,-,974,0,0,549,394.99,92.8,5,15,21(Qndk Vwyop 47G),6,5,T88T,2070-77AA-66DA-37E3,70F1-BB7E-266C-85C3(MQMZAWZR34)
2/5/1775 1:31,297,90,-,626,0,0,347,0,14,20,9,09(Qndk Vwyop 06G),10,12,R66T,8C4C-92CA-BCBD-04CB,9DBB-77E5-3EEE-30B3(MQMZAWZR31)
9/0/2313 8:88,388,85,-,958,6.05,167.8,231,0,89.0,25,5,29(Qndk Vwyop 55G),14,6,P84L,2907-6F74-27C8-A8F3,4899-D460-E925-93EC(MQMZAWZR36)
4/5/3147 0:57,62,82,-,304,0,0,392,0,45.8,9,0,53(Qndk Vwyop 49G),10,6,P25R,F376-4C4E-430F-D468,F359-4124-AB47-CE34(MQMZAWZR38)
1/3/9214 9:86,289,78,-,26,7.88,175.4,627,0,93.3,17,6,79(Qndk Vwyop 01G),17,6,U83J,D14A-DBD8-E0F6-23E8,3DA1-3A5F-F784-1554(MQMZAWZR35)
0/0/4881 7:02,578,88,-,846,0.41,179.4,392,0,10,20,9,58(Qndk Vwyop 86G),23,12,D82G,1E4A-0AD7-A255-72A8,5647-B4ED-23E1-314D(MQMZAWZR39)
7/1/5975 3:53,996,19,-,721,6.68,779.8,734,773.33,5,14,3,38(Qndk Vwyop 76G),14,9,F75T,F56A-7192-50F1-B5B7,3D51-614E-F47A-683C(MQMZAWZR39)
6/3/6087 4:58,889,0,-,54,1.93,365.0,796,613.75,34.5,8,13,11(Qndk Vwyop 95G),9,8,N70H,AC09-34AB-3A39-09FF,73DB-08D6-344F-0A2A(MQMZAWZR38)
6/5/3947 9:05,940,75,-,115,0,299.4,804,439.85,3,26,8,28(Qndk Vwyop 23G),10,4,C97P,B459-EA72-C415-C2D6,2107-C287-06D7-881B(MQMZAWZR33)
6/7/1451 9:05,916,10,-,345,0,0,872,718.46,3,7,7,46(Qndk Vwyop 78G),5,1,E09M,EF79-6E1E-B1E4-9BA5,8E12-334D-42E4-E058(MQMZAWZR37)
0/3/3758 5:54,424,44,-,667,9.83,173.3,591,786.90,12,27,15,54(Qndk Vwyop 06G),13,7,P74Z,AC58-7165-B498-C582,4ACF-5035-0E1A-DE7F(MQMZAWZR30)
2/5/7815 0:06,273,24,-,282,0,389.6,481,0,18,0,16,18(Qndk Vwyop 07G),21,12,O02B,11ED-3A2C-898D-08A4,9B0F-05D7-350D-4996(MQMZAWZR36)
8/2/2624 8:38,45,36,-,954,3.09,899.0,818,0,12,20,18,24(Qndk Vwyop 92G),16,11,U48I,8789-D615-3A66-921D,ACF1-2142-E39D-7417(MQMZAWZR35)
5/3/3075 8:91,662,41,-,18,7.44,763.0,115,676.95,10,29,5,20(Qndk Vwyop 52G),20,2,L60Q,3501-3C3B-DDFC-9CAF,FDAD-DB08-E69E-BE83(MQMZAWZR38)
3/2/3426 5:15,689,91,-,79,3.71,471.4,797,0,5,3,4,86(Qndk Vwyop 24G),3,6,Q63J,33CF-F593-0C19-7AC4,E745-77E8-B6C1-4FBE(MQMZAWZR30)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
8/0/8818 7:99,868,3,-,314,9.40,396.1,75,0,19,6,1,49(Qndk Vwyop 82G),24,3,Q15B,9290-579A-8BC8-9AB2,2AB7-0D53-BEFD-3838(MQMZAWZR32)
3/5/7920 6:36,988,49,-,337,0,0,70,523.77,10,19,12,79(Qndk Vwyop 64G),2,6,E93U,F9BF-0923-CBFC-2AC6,0158-0D88-6E5E-85E5(MQMZAWZR31)
4/4/0927 6:63,480,14,-,887,0,0,192,0,11,26,3,83(Qndk Vwyop 03G),23,12,T43E,A48D-3E3D-08D8-202F,D8D2-A5B7-B9A6-FA0E(MQMZAWZR39)
3/0/8881 7:66,710,25,-,366,1.44,911.2,180,0,17,14,5,34(Qndk Vwyop 02G),0,10,M59G,780D-7359-7403-E9E5,0B85-AF5A-972F-62E2(MQMZAWZR30)
5/8/0829 0:07,907,61,-,661,7.06,0,490,238.35,2,2,0,67(Qndk Vwyop 67G),5,3,L84N,BF5D-FD4F-574C-5DA8,1EF5-4D6A-E92A-88DD(MQMZAWZR36)
8/1/5233 9:68,593,17,-,920,7.99,0,108,439.03,34.6,18,3,08(Qndk Vwyop 08G),22,9,H74C,EECC-BA6D-98FA-C2A0,FCC9-9500-08D2-29D8(MQMZAWZR38)
9/7/3430 1:48,134,8,-,374,1.11,0,395,0,2.9,20,16,33(Qndk Vwyop 22G),4,2,I09L,A829-6F23-2060-7788,6A3D-ADE2-B2B1-D402(MQMZAWZR38)
8/4/3238 2:07,828,47,-,483,0.32,583.6,31,743.72,6,26,5,14(Qndk Vwyop 46G),15,8,E86U,9D67-AC51-F894-D8A3,75C9-1D41-8BBB-2968(MQMZAWZR33)
9/7/7298 3:77,643,15,-,361,0,0,860,0,25.7,7,19,28(Qndk Vwyop 82G),16,4,C19O,9F57-6853-5F5C-B567,B8CF-E217-073D-27AD(MQMZAWZR34)
8/0/6985 4:65,787,70,-,426,0.14,0,307,676.74,77.4,14,2,92(Qndk Vwyop 65G),2,14,V41A,6A8D-5090-F138-9F55,105A-1259-9063-AE0E(MQMZAWZR39)
1/4/6914 0:93,844,9,-,834,0,0,826,171.21,4.0,27,19,69(Qndk Vwyop 54G),17,13,L31X,BB39-5328-7296-84C3,6AF7-78AE-7C2B-1400(MQMZAWZR33)
8/4/7189 0:63,165,52,-,981,0,741.9,106,588.12,68.3,19,19,88(Qndk Vwyop 92G),5,11,W45G,4A78-87FC-8758-582A,18E1-B1FC-3AC8-7349(MQMZAWZR37)
7/8/4236 7:24,355,34,-,873,0,366.4,320,0,14,7,17,68(Qndk Vwyop 04G),3,3,O91J,6DD1-A5CE-16AB-F44D,246B-AC41-F9B1-8730(MQMZAWZR38)
9/3/1533 7:22,297,61,-,315,1.41,859.0,38,0,14,18,7,24(Qndk Vwyop 02G),23,9,F92C,40FD-54D8-25E5-D444,BC60-4553-310E-D0D9(MQMZAWZR35)
8/0/1111 9:98,885,65,-,39,5.69,0,959,198.62,5,29,18,17(Qndk Vwyop 46G),18,12,W72W,2676-9103-31C6-52E2,D1FB-6052-C525-874B(MQMZAWZR34)
2/7/0976 2:15,705,82,-,81,0.47,0,546,431.98,94.1,14,6,08(Qndk Vwyop 91G),18,3,Q39T,BC29-F468-1BEA-255E,C3E1-CB58-B7F1-C945(MQMZAWZR31)
5/9/3910 4:80,302,2,-,68,5.80,0,260,312.44,72.8,24,6,05(Qndk Vwyop 09G),18,8,G25D,C477-B668-E840-99A1,731C-405F-45E8-0876(MQMZAWZR35)
3/2/5107 9:89,639,55,-,398,0,0,645,659.24,5,16,11,67(Qndk Vwyop 58G),1,2,G51D,9968-7FAB-18ED-7CE2,0FA6-7FE7-DAEA-0919(MQMZAWZR36)
6/8/6425 0:27,446,65,-,12,6.90,515.6,64,0,13,7,6,88(Qndk Vwyop 63G),12,6,K10Y,DEBC-2AAC-199F-5767,85B5-B57C-8F1B-9568(MQMZAWZR39)
0/4/4721 3:40,918,74,-,538,0,0,345,0,17,6,7,15(Qndk Vwyop 82G),12,0,B85F,D598-01B9-6273-0761,240A-40E0-EFBB-DB57(MQMZAWZR37)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
6/6/7330 0:05,409,42,-,540,3.97,136.8,655,416.54,59.8,17,5,19(Qndk Vwyop 35G),0,9,K94W,D048-2508-92CF-DC4D,67C7-1F6F-047E-A85D(MQMZAWZR33)
5/0/5585 6:58,611,60,-,611,3.27,0,195,0,29.4,19,16,68(Qndk Vwyop 34G),11,7,F84G,A84D-47B3-E5B5-2775,32BF-7221-CE0C-FE1F(MQMZAWZR33)
5/4/5745 1:03,746,41,-,98,5.73,117.6,276,0,7,28,19,42(Qndk Vwyop 34G),0,7,P71F,D01B-5C80-38D4-F030,2A2A-5E1E-C921-12DE(MQMZAWZR31)
8/9/1265 1:75,602,47,-,140,0,457.0,630,0,87.1,1,11,47(Qndk Vwyop 41G),20,2,J85H,066D-4685-A092-3FB7,00A4-B9B7-3EB8-030B(MQMZAWZR34)
3/7/1778 0:19,384,18,-,65,9.81,0,683,0,16,9,1,36(Qndk Vwyop 09G),0,0,Z73M,FD9A-B0DA-D31E-B938,F6CA-F720-EA59-2109(MQMZAWZR34)
9/6/2449 9:33,411,51,-,768,5.09,262.8,870,965.42,44.1,21,11,65(Qndk Vwyop 51G),19,14,T51Y,7DAB-EC0A-2C12-2235,74BA-EACA-8C48-02D9(MQMZAWZR32)
4/0/5575 9:47,558,32,-,824,2.10,0,241,0,36.2,16,10,42(Qndk Vwyop 03G),16,1,K02F,16C5-32FD-9E1F-03F3,23F8-C3AB-6FEE-07A9(MQMZAWZR36)
4/6/5849 3:50,188,10,-,22,8.42,0,21,0,58.0,29,4,20(Qndk Vwyop 55G),10,8,Q75L,CDD2-D5FA-DA38-9D3D,47B1-99B7-35F9-3269(MQMZAWZR30)
6/2/2442 0:89,819,55,-,681,0,0,776,0,51.0,2,14,46(Qndk Vwyop 61G),7,6,L68R,26A0-8C8C-A720-6B8C,138E-9E98-FDDC-B19C(MQMZAWZR36)
0/3/0825 1:20,690,7,-,31,9.97,653.3,190,0,60.1,10,16,32(Qndk Vwyop 17G),3,12,C84D,1C66-DDC3-C540-A0F6,A25D-84D3-079D-EC9A(MQMZAWZR38)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
1/5/5987 1:10,923,4,-,147,4.56,942.0,551,0,41.3,12,1,84(Qndk Vwyop 25G),24,12,B83X,8B15-670B-4E83-4553,7515-A72F-93B7-3761(MQMZAWZR39)
